,filename,objectID,name,xmin,ymin,xmax,ymax
2320,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000944.jpg,object_02,D00,219,1,251,194
2321,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_00,D10,153,161,355,193
2322,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_01,D00,352,140,485,289
2323,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_02,D00,120,1,147,164
2324,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_03,D00,86,210,119,338
2325,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_04,D00,142,338,164,512
2326,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_00,D10,141,273,386,310
2327,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_01,D20,391,277,469,425
2328,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_02,D20,59,237,140,348
2329,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_03,D00,22,345,67,512
2330,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_04,D00,101,1,145,238
2331,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000947.jpg,object_00,D20,75,373,386,512
2332,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000947.jpg,object_01,D00,211,48,243,360
2333,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000948.jpg,object_00,D00,183,352,214,512
2334,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000948.jpg,object_01,D00,187,133,223,319
2335,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000949.jpg,object_00,D00,1,114,83,211
2336,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000949.jpg,object_01,D10,1,316,508,386
2337,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000949.jpg,object_02,D00,288,249,485,314
2338,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000950.jpg,object_00,D00,238,229,325,512
2339,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000950.jpg,object_01,D00,334,193,387,328
2340,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000950.jpg,object_02,D00,377,100,484,267
2341,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_00,D10,79,283,369,325
2342,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_01,D00,374,285,454,512
2343,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_02,D00,1,46,151,441
2344,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_03,Repair,1,1,206,50
2345,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_04,D20,246,16,376,52
2346,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000952.jpg,object_00,D10,76,39,224,65
2347,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000952.jpg,object_01,D20,1,260,349,512
2348,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000952.jpg,object_02,D20,325,270,512,338
2349,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000953.jpg,object_00,D20,1,103,512,511
2350,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000954.jpg,object_00,Repair,1,96,512,475
2351,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000955.jpg,object_00,D00,59,92,204,509
2352,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000955.jpg,object_01,D00,285,32,381,278
2353,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000956.jpg,object_00,D00,397,137,508,201
2354,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000956.jpg,object_01,D00,205,173,235,325
2355,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000956.jpg,object_02,D00,173,322,200,510
2356,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000957.jpg,object_00,D40,183,153,209,191
2357,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000957.jpg,object_01,Repair,1,396,177,511
2358,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_00,D00,92,204,304,386
2359,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_01,D10,304,386,512,424
2360,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_02,D10,50,1,77,123
2361,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_03,D10,79,100,142,122
2362,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_04,D00,122,135,173,199
2363,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_05,D00,176,206,184,285
2364,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000958.jpg,object_06,D20,1,126,47,173
2365,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000959.jpg,object_00,D00,223,316,267,512
2366,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000959.jpg,object_01,D20,191,1,348,307
2367,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000960.jpg,object_00,D00,195,1,342,332
2368,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000960.jpg,object_01,D10,36,53,197,88
2369,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000961.jpg,object_00,D00,281,15,371,512
2370,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000961.jpg,object_01,D10,3,199,324,217
2371,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000961.jpg,object_02,D00,192,82,203,113
2372,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000962.jpg,object_00,D00,1,1,106,280
2373,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000962.jpg,object_01,D20,138,208,512,511
2374,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000963.jpg,object_00,D10,3,187,93,214
2375,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000963.jpg,object_01,D00,160,218,190,511
2376,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000963.jpg,object_02,D10,111,163,257,191
2377,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000964.jpg,object_00,D10,114,215,508,241
2378,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000964.jpg,object_01,D10,64,36,464,58
2379,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000965.jpg,object_00,D00,290,186,324,380
2380,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000965.jpg,object_01,D10,2,301,146,315
2381,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000965.jpg,object_02,D00,137,333,303,388
2382,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000965.jpg,object_03,D00,297,395,397,511
2383,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000965.jpg,object_04,D00,255,135,320,184
2384,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000965.jpg,object_05,D00,328,141,491,181
2385,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000966.jpg,object_00,D10,49,245,512,326
2386,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000966.jpg,object_01,D00,1,247,50,338
2387,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000966.jpg,object_02,D00,1,149,51,247
2388,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000967.jpg,object_00,D00,23,138,123,492
2389,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000967.jpg,object_01,D00,243,3,440,505
2390,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000968.jpg,object_00,D00,3,343,509,446
2391,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000969.jpg,object_00,D00,90,31,163,507
2392,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000969.jpg,object_01,D10,1,273,128,286
2393,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000969.jpg,object_02,D00,11,123,33,158
2394,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000970.jpg,object_00,D00,248,1,310,512
2395,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_00,D10,1,318,365,359
2396,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_01,D40,23,228,42,255
2397,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_02,D00,70,154,102,226
2398,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_03,D10,106,140,162,156
2399,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_04,D40,95,133,106,147
2400,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_05,Repair,22,61,162,142
2401,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000971.jpg,object_06,D20,1,217,69,299
2402,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000972.jpg,object_00,D00,45,53,219,426
2403,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000972.jpg,object_01,D00,325,142,471,501
2404,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000973.jpg,object_00,D00,176,107,387,208
2405,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000973.jpg,object_01,D10,133,256,512,293
2406,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000974.jpg,object_00,D10,204,245,512,282
2407,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000974.jpg,object_01,D00,415,353,499,425
2408,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000974.jpg,object_02,D00,55,13,133,244
2409,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000975.jpg,object_00,D00,290,65,431,506
2410,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000975.jpg,object_01,D00,12,28,212,506
2411,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_00,D00,167,41,184,80
2412,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_01,D00,189,84,253,135
2413,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_02,D10,260,127,394,150
2414,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_03,Repair,368,91,512,186
2415,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_04,D40,495,183,512,199
2416,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_05,D10,271,295,512,318
2417,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_06,D20,406,315,512,461
2418,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_07,D40,421,363,445,404
2419,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_08,D00,267,335,288,436
2420,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000976.jpg,object_09,D10,46,352,259,392
2421,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000977.jpg,object_00,D10,1,231,512,353
2422,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000977.jpg,object_01,D00,197,1,234,512
2423,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000977.jpg,object_02,D00,409,270,484,448
2424,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000977.jpg,object_03,D00,446,5,512,89
2425,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000978.jpg,object_00,D10,154,217,508,249
2426,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000978.jpg,object_01,D10,46,33,369,55
2427,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000979.jpg,object_00,D00,275,58,336,512
2428,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000979.jpg,object_01,D10,1,199,303,223
2429,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000979.jpg,object_02,D00,189,109,201,133
2430,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000980.jpg,object_00,D10,1,342,349,376
2431,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000981.jpg,object_00,D00,188,19,288,269
2432,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000981.jpg,object_01,D00,137,1,246,352
2433,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000981.jpg,object_02,D00,245,351,293,512
2434,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000982.jpg,object_00,D10,1,184,468,240
2435,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000982.jpg,object_01,D10,283,119,512,170
2436,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000983.jpg,object_00,D00,356,199,444,442
2437,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000983.jpg,object_01,D10,115,209,351,237
2438,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000983.jpg,object_02,D00,1,25,161,494
2439,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000983.jpg,object_03,Repair,1,1,211,29
2440,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000983.jpg,object_04,D20,258,1,363,28
2441,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000984.jpg,object_00,D10,39,297,512,348
2442,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000984.jpg,object_01,D10,1,375,193,424
2443,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000985.jpg,object_00,D40,166,319,233,512
2444,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000986.jpg,object_00,D00,207,1,287,512
2445,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000987.jpg,object_00,D00,281,46,419,507
2446,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000987.jpg,object_01,D00,5,10,215,465
2447,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000988.jpg,object_00,D10,1,393,509,443
2448,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000989.jpg,object_00,D00,1,17,71,168
2449,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000989.jpg,object_01,D10,80,242,512,288
2450,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000989.jpg,object_02,D00,290,356,373,433
2451,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000989.jpg,object_03,D00,296,283,320,360
2452,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000990.jpg,object_00,D40,301,241,321,260
2453,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000990.jpg,object_01,D20,314,210,512,360
2454,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000990.jpg,object_02,D20,282,103,410,166
2455,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000990.jpg,object_03,Repair,1,29,297,389
2456,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000990.jpg,object_04,D00,160,391,195,512
2457,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000991.jpg,object_00,D00,145,3,163,114
2458,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000991.jpg,object_01,D00,158,117,207,176
2459,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000991.jpg,object_02,D00,203,184,284,512
2460,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000992.jpg,object_00,D10,156,27,512,61
2461,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000992.jpg,object_01,D00,196,61,230,512
2462,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000993.jpg,object_00,D00,290,185,428,508
2463,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000993.jpg,object_01,D00,63,141,204,509
2464,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000993.jpg,object_02,D00,313,95,508,193
2465,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000994.jpg,object_00,D20,155,292,422,511
2466,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000995.jpg,object_00,D00,131,129,189,512
2467,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000995.jpg,object_01,D00,252,95,282,217
2468,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000995.jpg,object_02,D00,361,157,383,218
2469,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000995.jpg,object_03,D00,242,1,262,31
2470,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000996.jpg,object_00,D00,265,108,431,249
2471,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000996.jpg,object_01,D00,246,47,268,108
2472,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000996.jpg,object_02,D00,254,18,296,45
2473,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000996.jpg,object_03,D40,301,63,364,95
2474,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000996.jpg,object_04,D00,125,72,246,505
2475,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000997.jpg,object_00,D00,3,222,83,377
2476,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000997.jpg,object_01,D00,106,207,188,508
2477,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000997.jpg,object_02,D00,352,115,507,199
2478,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000997.jpg,object_03,D00,197,131,211,203
2479,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000998.jpg,object_00,Repair,1,99,512,458
2480,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000999.jpg,object_00,D00,122,1,354,132
2481,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000999.jpg,object_01,D00,201,112,290,511
2482,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001000.jpg,object_00,D10,164,254,431,295
2483,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001000.jpg,object_01,D00,76,1,210,512
2484,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001000.jpg,object_02,D20,114,225,167,319
