filename,objectID,name,xmin,ymin,xmax,ymax
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000885.jpg,object_03,D00,319,108,510,180
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000886.jpg,object_00,D00,270,91,399,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000887.jpg,object_00,D00,211,162,235,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000888.jpg,object_00,D20,1,291,197,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000888.jpg,object_01,D20,288,268,477,506
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000889.jpg,object_00,D10,1,270,512,313
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000890.jpg,object_00,D00,92,145,255,275
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000890.jpg,object_01,D10,259,271,430,299
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000890.jpg,object_02,D00,431,297,510,349
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000890.jpg,object_03,D00,64,3,75,96
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000890.jpg,object_04,D00,1,80,56,143
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000890.jpg,object_05,D20,82,65,147,127
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000891.jpg,object_00,D00,323,113,415,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000891.jpg,object_01,D00,248,1,316,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000892.jpg,object_00,D00,193,67,399,163
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000892.jpg,object_01,D10,160,220,512,261
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000893.jpg,object_00,D20,19,127,468,388
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000893.jpg,object_01,D00,303,25,429,122
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000894.jpg,object_00,D20,1,294,512,364
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000894.jpg,object_01,D10,60,53,512,83
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_00,D00,160,77,300,269
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_01,D10,303,232,512,272
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_02,D00,285,271,317,375
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_03,D00,201,315,291,401
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_04,D10,1,321,200,359
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_05,D00,256,392,314,484
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000895.jpg,object_06,D10,316,452,427,489
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000896.jpg,object_00,D10,88,296,512,372
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000896.jpg,object_01,D00,12,180,93,297
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000896.jpg,object_02,D00,5,301,90,502
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000897.jpg,object_00,D00,70,12,155,69
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000897.jpg,object_01,D00,58,1,99,230
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000897.jpg,object_02,D00,99,229,431,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000897.jpg,object_03,D10,369,400,511,418
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000898.jpg,object_00,D00,196,1,236,507
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000899.jpg,object_00,Repair,1,32,512,373
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000900.jpg,object_00,D10,1,255,512,332
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000901.jpg,object_00,D10,1,273,512,365
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000902.jpg,object_00,Repair,1,28,320,374
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000902.jpg,object_01,D40,316,230,336,252
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000902.jpg,object_02,D20,336,204,512,332
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000902.jpg,object_03,D20,320,92,420,162
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000902.jpg,object_04,D00,184,372,214,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000903.jpg,object_00,D00,208,1,247,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000904.jpg,object_00,D10,167,185,512,226
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000904.jpg,object_01,D00,197,31,409,136
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000905.jpg,object_00,D20,204,97,465,152
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000905.jpg,object_01,D20,206,33,276,69
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000905.jpg,object_02,D00,1,158,103,412
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000905.jpg,object_03,Repair,1,4,200,155
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000906.jpg,object_00,D00,1,6,113,317
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000906.jpg,object_01,D20,146,114,449,350
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000906.jpg,object_02,D20,140,349,468,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000907.jpg,object_00,D00,282,67,433,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000908.jpg,object_00,D10,268,352,512,380
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000908.jpg,object_01,D10,1,451,179,485
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000908.jpg,object_02,D10,1,104,97,121
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000909.jpg,object_00,D00,1,324,475,440
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000910.jpg,object_00,D10,74,329,512,427
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000911.jpg,object_00,D10,26,143,512,211
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000911.jpg,object_01,D00,200,9,224,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000911.jpg,object_02,D10,356,53,468,76
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000911.jpg,object_03,D00,429,1,470,56
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000911.jpg,object_04,D00,407,100,448,147
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000912.jpg,object_00,D00,201,292,236,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000913.jpg,object_00,D00,176,60,263,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000913.jpg,object_01,D00,317,25,350,74
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000914.jpg,object_00,D00,1,1,393,130
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000914.jpg,object_01,D20,1,178,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000914.jpg,object_02,D20,1,125,87,183
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000915.jpg,object_00,D10,1,310,72,332
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000915.jpg,object_01,D10,1,285,512,372
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000916.jpg,object_00,D00,210,118,243,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000917.jpg,object_00,D00,298,59,381,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000917.jpg,object_01,D00,227,1,290,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000918.jpg,object_00,D00,1,1,119,379
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000918.jpg,object_01,D20,168,241,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000919.jpg,object_00,D10,3,154,105,179
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000919.jpg,object_01,D00,155,181,196,510
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000919.jpg,object_02,D10,117,134,262,163
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_00,D10,1,79,124,101
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_01,D00,196,1,202,31
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_02,D10,283,43,334,59
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_03,D00,225,124,253,275
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_04,D00,191,112,225,163
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_05,D00,202,163,223,192
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000920.jpg,object_06,Repair,127,31,281,124
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000921.jpg,object_00,D10,1,246,512,342
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000922.jpg,object_00,D10,15,229,512,280
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000923.jpg,object_00,Repair,1,29,512,361
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000924.jpg,object_00,D00,224,81,262,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000925.jpg,object_00,D00,393,18,431,275
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000925.jpg,object_01,D10,1,358,77,373
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000926.jpg,object_00,D20,181,1,336,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000927.jpg,object_00,D20,236,318,512,399
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000927.jpg,object_01,D10,1,317,236,360
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000927.jpg,object_02,D10,187,63,512,92
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000928.jpg,object_00,D10,1,224,512,321
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000929.jpg,object_00,D10,1,278,512,338
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000930.jpg,object_00,D20,1,136,465,369
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000931.jpg,object_00,D20,187,170,356,345
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000931.jpg,object_01,D00,206,350,226,495
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000931.jpg,object_02,Repair,229,64,283,126
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000931.jpg,object_03,Repair,280,4,397,167
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000932.jpg,object_00,D10,160,218,425,255
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000932.jpg,object_01,D10,423,197,512,224
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000932.jpg,object_02,D00,330,4,418,219
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000932.jpg,object_03,D00,426,239,512,440
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000932.jpg,object_04,D00,77,1,211,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000933.jpg,object_00,D00,159,11,203,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000934.jpg,object_00,D10,1,248,512,319
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000935.jpg,object_00,D00,229,262,273,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000935.jpg,object_01,D20,180,151,477,259
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000936.jpg,object_00,Repair,139,70,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000936.jpg,object_01,D00,125,1,150,55
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000936.jpg,object_02,D20,168,1,512,185
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000936.jpg,object_03,D20,420,184,512,300
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000937.jpg,object_00,D10,115,320,512,362
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000938.jpg,object_00,D20,134,80,270,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000938.jpg,object_01,D00,443,215,512,338
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000938.jpg,object_02,D00,217,31,240,79
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000939.jpg,object_00,D10,36,136,199,165
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000939.jpg,object_01,D00,203,1,350,413
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000940.jpg,object_00,D40,204,197,237,275
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000941.jpg,object_00,D00,285,172,442,508
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000941.jpg,object_01,D00,69,123,211,505
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000941.jpg,object_02,D00,344,110,503,196
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000942.jpg,object_00,D00,72,1,111,163
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000942.jpg,object_01,D00,110,163,505,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000942.jpg,object_02,D10,359,292,500,303
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000942.jpg,object_03,D10,81,2,146,37
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000943.jpg,object_00,D20,196,1,285,102
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000943.jpg,object_01,D10,14,219,209,261
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000943.jpg,object_02,D00,211,110,328,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000944.jpg,object_00,D20,157,194,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000944.jpg,object_01,D10,1,441,157,466
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000944.jpg,object_02,D00,219,1,251,194
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_00,D10,153,161,355,193
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_01,D00,352,140,485,289
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_02,D00,120,1,147,164
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_03,D00,86,210,119,338
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000945.jpg,object_04,D00,142,338,164,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_00,D10,141,273,386,310
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_01,D20,391,277,469,425
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_02,D20,59,237,140,348
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_03,D00,22,345,67,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000946.jpg,object_04,D00,101,1,145,238
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000947.jpg,object_00,D20,75,373,386,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000947.jpg,object_01,D00,211,48,243,360
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000948.jpg,object_00,D00,183,352,214,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000948.jpg,object_01,D00,187,133,223,319
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000949.jpg,object_00,D00,1,114,83,211
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000949.jpg,object_01,D10,1,316,508,386
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000949.jpg,object_02,D00,288,249,485,314
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000950.jpg,object_00,D00,238,229,325,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000950.jpg,object_01,D00,334,193,387,328
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000950.jpg,object_02,D00,377,100,484,267
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_00,D10,79,283,369,325
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_01,D00,374,285,454,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_02,D00,1,46,151,441
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_03,Repair,1,1,206,50
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000951.jpg,object_04,D20,246,16,376,52
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000952.jpg,object_00,D10,76,39,224,65
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000952.jpg,object_01,D20,1,260,349,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000952.jpg,object_02,D20,325,270,512,338
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000953.jpg,object_00,D20,1,103,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000954.jpg,object_00,Repair,1,96,512,475
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000955.jpg,object_00,D00,59,92,204,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000955.jpg,object_01,D00,285,32,381,278
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000956.jpg,object_00,D00,397,137,508,201
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_000956.jpg,object_01,D00,205,173,235,325
